"species","hti","bl.range.size","mig.distance","ebird.mig.dist","Beak.Length_Culmen","Beak.Length_Nares","Beak.Width","Beak.Depth","Tarsus.Length","Wing.Length","Secondary1","Tail.Length","Mass","sp.dist","iucn.ordinal","median.abund","range.size","trend","edge.score","gen.field","morph.field","max.acad"
"Capito_squamatus",17.214,6.61069604471776,4.34398772033241,6.44366422141988,3.13113691056019,2.78501124223834,2.11625551480255,2.34180580614733,3.10906095886099,4.40549899085902,4.18965474202643,4.03953632572711,4.08260930600368,1.2162134706486,0,NA,NA,NA,1.09147619392089,127.032049772947,2.97866792015569,NA
"Capito_wallacei",NA,2.30258509299405,0,3.53717055645512e-13,3.1267605359604,2.8094026953625,2.16332302566054,2.30258509299405,3.19458313229916,4.50755735712109,4.30945594183905,4.07414185490458,4.24132675257075,1.21043649871898,4,NA,NA,NA,0.99017777474928,125.597953628148,2.69171294841206,NA
"Caprimulgus_aegyptius",NA,10.6132705867475,7.86549729492266,9.56879048678789,2.90690105984738,1.97408102602201,1.82454929205105,1.1314021114911,3.03495298670727,5.30230938781757,4.59713801429083,4.77744140692854,4.34769395559338,3.07935337681097,0,NA,NA,NA,1.16986230498212,133.396237515915,3.22154901673749,NA
"Caprimulgus_affinis",47.004,11.0293096083046,6.6811809324167,9.32820791549791,3.02529107579554,1.98787434815435,1.66770682055808,1.09861228866811,2.87919845729804,5.07267068501571,4.44500143383527,4.54754107315146,4.07243972683405,3.04604145378487,0,NA,NA,NA,1.26347068363368,133.227007255037,3.53767836759672,NA
"Caprimulgus_andamanicus",NA,11.1537760334393,6.84976912309582,6.54999284265899,2.97552956623647,1.87180217690159,1.43508452528932,1.22377543162212,2.77258872223978,5.20510498482586,4.58904080405821,4.78749174278205,4.19268046294296,3.10347750108726,0,NA,NA,NA,1.27940023101152,133.061104683112,3.59448321936658,NA
"Caprimulgus_asiaticus",40.218,10.83381924711,6.33456433127325,7.97137632245151,2.54944517092557,1.68639895357023,1.28093384546206,0.8754687373539,3.04927304048202,4.99314997975524,4.36944785246702,4.63278535302106,3.73766961828337,2.48827454290274,0,NA,NA,NA,1.35224415194619,134.412139192147,3.86609190039703,NA
"Caprimulgus_atripennis",NA,8.68710472813351,5.50556281632275,7.9855422867428,2.99071973173045,2.04122032885964,1.7227665977411,1.33500106673234,2.86789890204411,5.21602212382121,4.58700621536042,4.88431592741759,4.11087386417331,2.84160136385393,0,NA,NA,NA,1.30508488349444,133.646407866279,3.68800213092734,NA
"Caprimulgus_batesi",NA,9.98746098631231,5.84190415305458,8.83091204012341,3.00071981506503,1.82454929205105,1.52605630349505,1.16315080980568,2.90142159408275,5.22305488204749,4.62301010411642,4.97327950755249,4.60517018598809,3.20569947382565,0,NA,NA,NA,1.36495040923502,132.641142062583,3.9155288731059,NA
"Caprimulgus_celebensis",NA,5.7268477475872,4.69117539176545,8.09848084091445,2.99573227355399,2.2512917986065,1.93152141160321,1.45861502269952,3.18635263316264,5.23110861685459,4.61808641125464,4.9272536851572,4.0517849478033,2.59637155784406,0,NA,NA,NA,1.18872819788025,133.398825046461,3.28290334780424,NA
"Caprimulgus_clarus",24.42978723,9.57491403870827,5.80597419132035,7.45644516799032,2.85070650150373,1.68639895357023,1.41098697371026,1.02961941718116,2.95491027903374,4.9958600085141,4.36564315542336,4.74666974826179,3.74950407593037,3.07450323429951,0,NA,NA,NA,1.29253463314434,135.278974569652,3.64200601600233,NA
"Caprimulgus_climacurus",33.57,11.3640657631995,6.88203138933168,9.00608769584356,2.77881927199042,1.64865862558738,1.38629436111989,0.8754687373539,2.88480071284671,4.96424225452655,4.28771595520264,5.36504099859094,3.82428409112014,3.37236655677181,0,NA,NA,NA,1.34767103113908,133.932146128191,3.84845216015897,NA
"Caprimulgus_concretus",NA,9.34443410645688,5.7568679110751,NA,3.13113691056019,2.00148000021012,1.58923520511658,1.22377543162212,2.47653840011748,5.0998664278242,4.45898767581001,4.52720864451838,4.0517849478033,3.44653658658471,4,NA,NA,NA,1.22240924842097,132.656082366281,3.39535814864777,NA
"Caprimulgus_donaldsoni",10.72244898,9.08545718982949,5.56141763273938,7.97828900735952,2.87919845729804,1.93152141160321,1.48160454092422,0.993251773010283,2.92316158071916,4.86907172977447,4.29045944114839,4.59511985013459,3.36729582998647,2.72512685092837,0,NA,NA,NA,1.14501222211973,134.895515763895,3.14247976436837,NA
"Caprimulgus_europaeus",30.62,8.95169916830882,NA,9.84231679317447,2.95491027903374,1.97408102602201,1.52605630349505,1.09861228866811,2.83907846350861,5.19573077777294,4.51305489708029,4.85281120890269,4.20469261939097,2.87763531518931,0,NA,NA,NA,1.28187342530623,135.839391980648,3.60338407699529,NA
"Caprimulgus_eximius",NA,10.083347749334,6.15956886371299,NA,2.92316158071916,1.98787434815435,1.79175946922805,1.16315080980568,3.15273602236366,5.20290718174338,4.59814557105113,4.72738781871234,4.19418989719182,2.92917186038533,0,NA,NA,NA,1.10508353965078,133.178940758936,3.01947670430001,NA
"Caprimulgus_fossii",30.49387755,11.0358730513112,6.86130202344253,9.03091266690983,2.81540871942271,1.58923520511658,1.33500106673234,0.993251773010283,2.94443897916644,5.04342511691925,4.44029554279786,4.69134788222914,4.06560209335645,3.1276261478106,0,NA,NA,NA,1.35346831482573,134.12203798673,3.87082752458667,NA
"Caprimulgus_fraenatus",27.67,8.76327171401294,5.41715693065742,8.1382648643914,2.91777073208428,1.79175946922805,1.45861502269952,1.02961941718116,2.9391619220656,5.08759633523238,4.47049528266149,4.69134788222914,4.08933202039856,3.02762675536713,0,NA,NA,NA,1.27755529324646,134.784815303973,3.58785773521158,NA
"Caprimulgus_griseatus",NA,NA,NA,6.99939615412832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27337029160065,132.68092251984,3.57287392019917,NA
"Caprimulgus_indicus",NA,9.94102415606485,6.37696850137747,7.46646158004265,3.04452243772342,1.97408102602201,1.54756250871601,1.06471073699243,2.76000994003292,5.20290718174338,4.52178857704904,4.75531284441781,4.51743127168008,3.14173992147803,0,NA,NA,NA,1.2728922337421,134.31914784708,3.57116628795007,NA
"Caprimulgus_inornatus",15.5625,10.5914714261392,6.91619578240065,9.15579659618677,2.91235066461494,1.82454929205105,1.43508452528932,0.916290731874155,2.83907846350861,5.03174425730649,4.36182392735636,4.68675017298051,3.91800507710569,3.04672839180945,0,NA,NA,NA,1.24199271881568,133.458230293967,3.46250639628985,NA
"Caprimulgus_jotaka",21.586,9.94102415606485,6.37696850137747,8.98018995734597,3.09557760852371,2.10413415427021,1.62924053973028,1.22377543162212,2.56494935746154,5.31517448361446,4.59309760475382,4.87213921684233,4.51743127168008,3.20267483325713,0,NA,NA,NA,1.19447084584598,135.138963670274,3.30181014160768,NA
"Caprimulgus_longipennis",22.092,10.7351785425441,6.8055695694312,9.39990324610416,2.79116510781272,1.7227665977411,1.41098697371026,1.02961941718116,3.00071981506503,5.15444699612833,4.48638664999812,4.6269316777696,3.87120101090789,2.93022091790967,0,NA,NA,NA,1.34368965058145,133.451441170827,3.83316046877249,NA
"Caprimulgus_macrurus",24.50612245,11.1537760334393,6.84976912309582,8.96079932144974,3.10458667846607,2.04122032885964,1.62924053973028,1.16315080980568,2.56494935746154,5.18850250054083,4.55071400019203,4.82671245593533,4.19268046294296,3.3208139900526,0,NA,NA,NA,1.270494374506,133.446537342693,3.56261339230084,NA
"Caprimulgus_madagascariensis",34.83,8.900685318714,5.31786598304047,8.11222936203534,2.53369681395743,1.7404661748405,1.45861502269952,0.955511445027436,2.7408400239252,5.02388052084628,4.3502779363593,4.64439089914137,3.71600812150219,2.63285377769063,0,NA,NA,NA,1.39871707222199,133.704026393546,4.05000077396942,NA
"Caprimulgus_mahrattensis",NA,9.57623270496452,6.47547949320522,8.67063803658509,2.7408400239252,1.75785791755237,1.3609765531356,1.02961941718116,3.01062088604774,5.13226278221795,4.50534985070588,4.64822967544854,4.04305126783455,2.63468528013692,0,NA,NA,NA,1.4094860549744,134.453338239003,4.09385084902528,NA
"Caprimulgus_manillensis",NA,8.07837810362652,5.23891471020158,7.60364986840689,2.9338568698359,2.02814824729229,1.77495235091167,1.09861228866811,2.78501124223834,5.13697421613927,4.47960696301275,4.78749174278205,4.25277179881662,3.018875459638,0,NA,NA,NA,1.22488061973681,133.136523716597,3.40375971680443,NA
"Caprimulgus_meesi",NA,5.85507192220243,4.30996238287248,7.10114019465251,3.00568260440716,1.84054963339749,1.33500106673234,1.09861228866811,2.70136121295141,5.12455904041457,4.61214579972452,4.78498861256393,4.19268046294296,3.31284955720495,0,NA,NA,NA,1.27565392977681,134.214900816193,3.58104239485237,NA
"Caprimulgus_natalensis",NA,10.1734383509576,6.29667815662645,9.0938713659413,2.9338568698359,1.85629799036563,1.6094379124341,1.22377543162212,3.04452243772342,5.03174425730649,4.47049528266149,4.64439089914137,4.3528552573736,2.77915022680921,0,NA,NA,NA,1.25288129590422,133.555303595391,3.50041417043436,NA
"Caprimulgus_nubicus",NA,8.9557061535706,6.29779609365082,9.1623688180766,2.96527306606928,1.94591014905531,1.80828877117927,1.06471073699243,2.99071973173045,4.99721227376411,4.45085282560373,4.65396035015752,3.89792408104864,3.1589093769584,0,NA,NA,NA,1.25948058445797,132.744179380872,3.52359080413645,NA
"Caprimulgus_pectoralis",19.92244898,9.27312736007495,6.5646762651744,8.10086810128263,2.96010509591084,1.96009478404727,1.54756250871601,1.22377543162212,2.92316158071916,5.10169402504322,4.58598736657132,4.76388187714291,3.93963817246112,2.80411934847498,0,NA,NA,NA,1.22948972053578,134.051327241103,3.41948419845781,NA
"Caprimulgus_phalaena",NA,9.94102415606485,6.37696850137747,4.55205668798779,3.01062088604774,1.97408102602201,1.54756250871601,1.06471073699243,2.76000994003292,5.08388575583585,4.52178857704904,4.80484038111666,4.51743127168008,3.07391103337835,0,NA,NA,NA,1.28669059439562,132.325029021704,3.6207840630784,NA
"Caprimulgus_poliocephalus",47.372,9.11305824916963,5.87034177159716,9.03786687053339,2.75366071235426,1.90210752639692,1.48160454092422,0.916290731874155,2.80336038090653,5.02716459604747,4.45434729625351,4.70229689671881,3.73289633953071,2.74710040596692,0,NA,NA,NA,1.1861720351455,134.545007892687,3.27452242866478,NA
"Caprimulgus_prigoginei",NA,3.25809653802148,2.96680962674336,NA,3.02529107579554,1.79175946922805,1.64865862558738,1.45861502269952,2.53369681395743,5.08140436498446,4.51633897228148,4.5485998344997,4.0517849478033,3.57763246336296,6,NA,NA,NA,NA,NA,NA,NA
"Caprimulgus_pulchellus",NA,5.83188247728352,4.53614474517949,8.49384952861924,2.60268968544438,2.00148000021012,1.58923520511658,1.19392246847243,2.66025953726586,5.03695260241363,4.59309760475382,4.46590811865458,4.0517849478033,2.67948109543184,0,NA,NA,NA,1.13494452045659,134.232433251854,3.11100094120548,NA
"Caprimulgus_ruficollis",42.33,9.34548296591848,7.59812918065897,9.14772570400596,3.16547504814109,2.00148000021012,1.6094379124341,1.09861228866811,3.01553490085017,5.28927662189589,4.51415078760092,4.9958600085141,4.22683374526818,3.35855922234178,5,NA,NA,NA,1.25822708086407,134.505910833792,3.5191767375022,NA
"Caprimulgus_rufigena",20.85581395,10.565402030665,7.87542813460674,8.69484244881756,2.89037175789616,1.79175946922805,1.41098697371026,0.955511445027436,2.83907846350861,5.07829394257007,4.45667017766965,4.73795129722191,3.95124371858143,3.05143231902043,0,NA,NA,NA,1.25349885865628,132.533527612368,3.50257656348076,NA
"Caprimulgus_solala",NA,1.09861228866811,0,NA,3.10906095886099,1.93152141160321,1.6094379124341,1.09861228866811,3.00568260440716,5.22035582507832,4.56330598188939,4.74319148388547,4.36944785246702,3.27023896991987,4,NA,NA,NA,NA,NA,NA,NA
"Caprimulgus_stellatus",NA,7.27239839257005,4.88183935352877,NA,2.50959926237837,1.85629799036563,1.43508452528932,0.993251773010283,2.8094026953625,5.04084113615332,4.51633897228148,4.53903038348355,4.06388535473739,2.63728656378433,0,NA,NA,NA,1.3279578361699,133.467100619738,3.77332975645266,NA
"Caprimulgus_tristigma",18.38163265,10.9079906066431,6.69310946360143,9.00568877212894,3.10906095886099,1.93152141160321,1.6094379124341,1.09861228866811,3.00568260440716,5.14633100955016,4.45782959808938,4.74319148388547,4.36944785246702,3.22230972926347,0,NA,NA,NA,1.2289821432731,134.4872141356,3.41774898644292,NA
"Caprimulgus_vexillarius",16.818,10.6193986576946,7.35311223285993,9.11976691227325,2.82731362192903,1.7227665977411,1.45861502269952,1.09861228866811,3.1267605359604,5.33368451038533,4.82510860635335,4.84733174313806,4.27944004589878,3.09275035289298,0,NA,NA,NA,1.275699038524,134.016609284983,3.58120393483183,NA
"Capsiempis_flaveola",31.68,11.0984095213416,6.6048904522451,8.05656511938053,2.37954613413017,1.84054963339749,1.38629436111989,1.1314021114911,2.77258872223978,3.89182029811063,3.71357206670431,3.88156379794344,2.04122032885964,1.54584048221329,0,NA,NA,NA,1.33833769625377,97.7520488619139,3.81270036861099,8
"Caracara_lutosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"Caracara_plancus",50,10.833010353179,6.64717423394121,8.23497760423126,3.79773385902602,3.41114771251532,2.67414864942653,3.16547504814109,4.40549899085902,5.94017125272043,5.62329522374351,5.32641879665891,6.98341918290313,1.98618551134949,0,-1.08984351565518,10.1367398379986,2.20516488936236,1.61231945225323,126.160499166499,5.01442847722785,7
"Cardellina_canadensis",14.294,10.8169141867956,8.37943282995635,9.33837180990481,2.56494935746154,1.97408102602201,1.38629436111989,1.28093384546206,2.95491027903374,4.13516655674236,3.85651029549789,3.96461545554732,2.30258509299405,1.19317010332379,0,-2.83230787899687,8.28928832300032,-0.26219579290936,1.08620954451798,69.1873395136223,2.96302155864879,13
"Cardellina_pusilla",48.536,12.0455399774027,8.21288384295306,9.21523331579533,2.45100509811232,1.88706964903238,1.16315080980568,1.1314021114911,2.88480071284671,4.03069453514564,3.7864597824528,3.87328217711172,1.94591014905531,1.10912277106786,0,-1.9224511260596,9.37991435594764,-1.72975885292733,1.24716697518867,74.5521521592474,3.48046872284338,9
"Cardellina_rubra",15.006,7.97177612288063,5.1763761898774,6.31449724715887,2.43361335540045,1.88706964903238,1.19392246847243,1.30833281965018,2.90690105984738,4.11414718951828,3.92986292355648,4.07073469658297,2.09186406167839,0.996097915552193,0,NA,NA,NA,0.982420360228895,64.6411046515919,2.67091299653299,15
"Cardellina_rubrifrons",6.238,8.57432938278705,6.96494471521441,8.39481830191898,2.45958884180371,1.91692261218206,1.25276296849537,1.41098697371026,2.82731362192903,4.21212759787848,3.97217692824789,4.10923317471585,2.09186406167839,1.12380546065312,0,-3.20052676104448,6.0730445341004,3.64510252144558,1.07401155730252,70.4669456977061,2.92709820130534,15
"Cardellina_versicolor",26.484,5.29831736654804,4.05534712646932,5.80682565141195,2.37024374146786,1.84054963339749,1.16315080980568,1.30833281965018,2.91235066461494,4.10594369806545,3.92395157629342,4.01998014693324,2.30258509299405,0.873376648445032,0,NA,NA,NA,1.04060864875361,67.6309802381447,2.83093953791377,20
"Cardinalis_cardinalis",41.872,11.3318471350494,6.5060689423153,6.40783666806978,2.86789890204411,2.68784749378469,2.23001440015921,2.50959926237837,3.19867311755068,4.53796143629464,4.3528552573736,4.62301010411642,3.75185425327532,2.09889750269579,0,0.391843210796977,9.08296144264635,0.925310317593966,1.09764021814483,77.9150962529089,2.99708520535266,6
"Cardinalis_phoeniceus",49.79565217,6.72623340235875,4.54102984900968,6.19075829569448,2.9704144655697,2.58776403522771,2.23001440015921,2.61006979274201,3.15273602236366,4.43556740160191,4.26969744969996,4.41037110768302,3.55534806148941,1.87488722480722,0,NA,NA,NA,1.23970755854366,100.772869171054,3.45460304787958,NA
"Cardinalis_sinuatus",37.08,9.91130690158826,5.80270422488137,6.36615277097344,2.72785282839839,2.33214389523559,1.98787434815435,2.53369681395743,3.19458313229916,4.5358201078533,4.37449836825309,4.63666885304746,3.56104608260405,2.07312403635679,0,-1.62232152756263,7.85825418218603,-0.46126555660391,1.04757262264008,81.5958039405975,2.85072293249886,13
"Carduelis_carduelis",43.498,12.5483068216777,7.63449539505887,6.90698437689649,2.73436750941958,2.41591377830105,1.70474809223843,1.97408102602201,2.68784749378469,4.34898678059568,3.94352167248752,3.88362353090645,2.77258872223978,1.31494136766721,0,-0.871801475445278,10.119082686093,NA,1.27476271615505,79.9004849125538,3.57785234281002,NA
"Carduelis_citrinella",11.062,8.01763715990848,4.97533530165168,7.05102426136821,2.37954613413017,1.97408102602201,1.50407739677627,1.68639895357023,2.68784749378469,4.34898678059568,3.98898404656427,3.9759363311718,2.484906649788,1.30840993051189,0,NA,NA,NA,1.12614526279308,61.7935320188196,3.08374652748867,NA
"Carduelis_corsicana",10.428,3.36729582998647,2.97072692677918,6.87367755408021,2.36085400111802,2.00148000021012,1.43508452528932,1.66770682055808,2.67414864942653,4.2780540442909,3.93182563272433,3.93182563272433,2.484906649788,1.35875445983813,0,NA,NA,NA,1.15722388261369,70.5504887437769,3.18108992765341,NA
"Cariama_cristata",29.866,11.2128738711154,6.44619074472396,7.53463483795454,4.18813844150846,3.62700405039585,2.70136121295141,2.90690105984738,5.32690482339995,5.8780158546004,5.76925805661511,5.69170989342193,7.24422751560335,2.96854464675978,0,NA,NA,NA,1.87543586464452,130.560101800617,6.52366193433402,NA
"Caridonax_fulgidus",NA,5.98645200528444,4.30954137913372,6.75232701391614,3.92986292355648,3.6163087612791,2.60268968544438,2.72785282839839,3.06339092202781,4.88658264542628,4.63083793273667,4.70229689671881,5.14633100955016,2.11064953611455,0,NA,NA,NA,1.52566276341379,129.65841898299,4.59819007178921,NA
"Carpococcyx_radiceus",NA,NA,5.33313528346037,7.67708450594345,4.04480411666196,3.6163087612791,2.4932054526027,2.9704144655697,4.39568296112137,5.55528246633776,5.48396671343467,5.69776440233064,6.20597090502653,2.27015393151292,4,NA,NA,NA,1.70537561345972,132.590128508579,5.5034524498466,NA
"Carpococcyx_renauldi",NA,8.61993026886735,5.35132787182966,7.67834981009997,3.83729945923221,3.22684399451738,2.15176220325946,2.79116510781272,4.49312068217947,5.6297770613457,5.60947179518496,5.76644423578091,5.99146454710798,2.63223032845405,4,NA,NA,NA,1.68811578119454,135.822415831696,5.40927883196972,NA
"Carpococcyx_viridis",NA,5.6937321388027,4.21316448071849,NA,3.73528582692809,3.6163087612791,2.4932054526027,2.9704144655697,4.2570301444992,5.35280555183211,5.48396671343467,5.5599121042365,6.20597090502653,2.83447133839025,7,NA,NA,NA,1.73863929852025,135.635206534731,5.6895963109946,NA
"Carpodacus_davidianus",NA,10.1876885731513,6.03304452889141,7.93424429384832,2.50959926237837,2.12823170584927,1.84054963339749,2.00148000021012,2.94443897916644,4.32413265625498,4.05004430332552,4.16821441078856,2.95491027903374,1.51780334868559,NA,NA,NA,NA,1.06659635709742,67.7918509747059,2.9054734571131,NA
"Carpodacus_dubius",NA,9.25426155903411,5.79572727362476,7.56183371400048,2.4423470353692,2.16332302566054,1.87180217690159,2.05412373369555,3.06805293513362,4.43556740160191,4.2297491992283,4.33073334028633,3.43398720448515,1.9814663849693,0,NA,NA,NA,1.07762374455678,64.9071059177216,2.93769054737148,NA
"Carpodacus_edwardsii",NA,8.86700463533357,5.39616946736524,8.4132895468655,2.59525470695687,2.31253542384721,2.05412373369555,2.17475172148416,3.05870707271538,4.35799005684564,4.13035499974513,4.2297491992283,3.27714473299218,1.88940572825055,0,NA,NA,NA,0.986825716400291,57.8309865300918,2.68270527510791,NA
"Carpodacus_erythrinus",24.286,13.0687220654218,7.9127894548357,9.10432694661078,2.484906649788,2.07944154167984,1.91692261218206,2.06686275947298,2.79728133483015,4.38452351487247,4.02177386938726,4.07073469658297,3.17805383034795,1.61144737115393,0,NA,NA,NA,1.16589617289657,74.5782572184185,3.20879723216368,NA
"Carpodacus_ferreorostris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"Carpodacus_formosanus",NA,9.70222779472192,5.68272251773995,4.94615586834251,2.45100509811232,2.16332302566054,1.93152141160321,2.11625551480255,2.95491027903374,4.23410650459726,3.98898404656427,4.06388535473739,3.09557760852371,2.03195217217638,0,NA,NA,NA,1.01641369809871,62.6374876825975,2.76326706281688,NA
"Carpodacus_grandis",NA,10.6579885007857,6.55578884567268,8.22281689210305,2.76631910922619,2.45958884180371,2.05412373369555,2.37954613413017,2.95491027903374,4.48413185761104,4.2017030805426,4.30271282795416,3.50855589998265,1.56730094048501,NA,NA,NA,NA,1.11142050723176,65.8070061940942,3.03867178535492,NA
"Carpodacus_pulcherrimus",NA,10.1876885731513,6.03304452889141,8.34799202148007,2.50959926237837,2.12823170584927,1.84054963339749,2.00148000021012,2.94443897916644,4.32413265625498,4.05004430332552,4.16821441078856,2.95491027903374,1.51780334868559,0,NA,NA,NA,1.11938450313438,65.8170544897834,3.06296837555737,NA
"Carpodacus_puniceus",NA,10.8113428055892,6.22756887850338,9.26099170385216,2.83907846350861,2.53369681395743,2.11625551480255,2.2082744135228,3.17805383034795,4.67934958416234,4.38327585407431,4.4236483093647,3.8416005411316,1.31956622067024,0,NA,NA,NA,1.10654573616902,70.896100448259,3.02389500204653,NA
"Carpodacus_rhodochlamys",NA,10.6579885007857,6.55578884567268,8.04511511095738,2.78501124223834,2.3887627892351,2.09186406167839,2.36085400111802,3.12236492448736,4.47163879336357,4.24849524204936,4.44500143383527,3.50855589998265,1.57630181773033,0,NA,NA,NA,1.13182002920232,64.5101273771485,3.10129581565809,NA
"Carpodacus_roborowskii",NA,NA,4.75355762422902,NA,2.61006979274201,2.26176309847379,1.75785791755237,1.80828877117927,2.90142159408275,4.61709875685337,4.27388447605418,4.23410650459726,3.50855589998265,1.15035815073677,0,NA,NA,NA,0.97141645123696,68.6845485372063,2.6416836265955,NA
"Carpodacus_rodochroa",15.308,7.94413749111411,5.0144996231065,6.83978230769316,2.66722820658195,2.31253542384721,1.93152141160321,2.12823170584927,2.89591193827178,4.38077585277223,4.04129534113228,4.03600898520914,2.87919845729804,1.62220368215147,0,NA,NA,NA,1.0648652718416,64.6440846948641,2.90044818569186,NA
"Carpodacus_rodopeplus",NA,6.87729607149743,NA,7.6751138656956,2.76631910922619,2.43361335540045,2.06686275947298,2.23001440015921,3.14845336057165,4.37197629882038,4.17130560335823,4.15261347034608,3.13549421592915,1.66120505130742,0,NA,NA,NA,1.0598222716783,61.8922005019316,2.88585804497995,NA
"Carpodacus_roseus",29.808,11.6059694425132,7.15636963810484,9.18418908699996,2.52572864430826,2.18605127673809,1.94591014905531,2.12823170584927,2.9391619220656,4.47733681447821,4.11577984294217,4.20618404397764,3.35340671782581,1.71369969962978,0,NA,NA,NA,1.158398089453,74.8775543185817,3.184827379044,NA
"Carpodacus_rubicilla",8.2,10.7321485344493,6.28026443973654,8.71586402416727,2.72129542785223,2.45958884180371,2.09186406167839,2.41591377830105,3.02529107579554,4.74319148388547,4.37197629882038,4.4496852831477,3.76584049525006,1.76293609672913,0,NA,NA,NA,1.11990142585568,74.1169867680192,3.06455210280235,NA
"Carpodacus_rubicilloides",NA,10.0924536520488,5.88951253711019,8.41249870581183,2.86220088092947,2.56494935746154,2.2082744135228,2.35137525716348,3.17387845893747,4.65776263610726,4.41763506214125,4.47049528266149,3.73766961828337,1.4406594260156,0,NA,NA,NA,1.10717717891374,73.0009915720612,3.02580502157689,NA
"Carpodacus_sibiricus",41.34897959,11.5192355146662,7.18227172527952,8.51784146457637,2.37024374146786,1.90210752639692,1.82454929205105,2.02814824729229,2.73436750941958,4.26549281841793,4.01096295328305,4.4636066216663,2.85647020622048,1.96432843704295,0,NA,NA,NA,1.24291253602787,80.7369552080394,3.46569273447018,NA
"Carpodacus_sillemi",NA,4.79579054559674,3.21621693593932,NA,2.61006979274201,2.26176309847379,1.75785791755237,1.80828877117927,2.90142159408275,4.61709875685337,4.27388447605418,4.23410650459726,3.36384159511839,1.08357540078234,5,NA,NA,NA,0.951100884984181,68.4848498855005,2.58855779570088,NA
"Carpodacus_sipahi",15.73829787,8.72972059026726,5.39008188016494,8.31606183833185,2.80336038090653,2.484906649788,2.2082744135228,2.4248027257183,2.91235066461494,4.60816569496789,4.36054760299676,4.21950770517611,3.67630067190708,1.5583133833292,0,NA,NA,NA,1.01755643718412,62.7654759141657,2.76642656099018,NA
"Carpodacus_stoliczkae",NA,10.1119640668069,5.97999094089468,NA,2.45958884180371,2.09186406167839,1.84054963339749,2.06686275947298,2.91777073208428,4.42962561347316,4.11414718951828,4.18965474202643,3.03495298670727,1.64108272114327,0,NA,NA,NA,1.1120418980961,77.6305467743198,3.0405605750196,NA
"Carpodacus_subhimachalus",NA,9.30346634996567,6.06206611168868,8.70359824549025,2.72785282839839,2.37954613413017,2.17475172148416,2.31253542384721,3.08648663682246,4.49758497530815,4.26829786934554,4.33598269617247,3.8308129500026,1.61532114730506,0,NA,NA,NA,1.02174074398757,56.5692760224073,2.7780263901681,NA
"Carpodacus_synoicus",NA,10.1119640668069,5.97999094089468,6.85350822936924,2.45958884180371,2.09186406167839,1.84054963339749,2.06686275947298,2.91777073208428,4.42962561347316,4.11414718951828,4.18965474202643,3.03495298670727,1.64108272114327,0,NA,NA,NA,1.03531083192429,67.600958566801,2.81598139651929,NA
"Carpodacus_thura",NA,9.25426155903411,5.79572727362476,8.29237759184072,2.54160199346455,2.21920348405499,1.93152141160321,2.07944154167984,3.11794990627824,4.40671924726425,4.23265617801961,4.27388447605418,3.43398720448515,1.69297710230092,0,NA,NA,NA,1.02482915787459,63.3775211450894,2.78661934792484,NA
"Carpodacus_trifasciatus",NA,8.28652137368124,6.20924597579147,8.15746703797573,2.56494935746154,2.21920348405499,1.98787434815435,2.18605127673809,3.05400118167797,4.43911560165801,4.22829253473184,4.34639945703073,3.43398720448515,1.64675614092236,0,NA,NA,NA,1.00569318517195,59.0238555715025,2.73380164693876,NA
"Carpodacus_verreauxii",NA,6.87729607149743,NA,7.75128876660069,2.47653840011748,2.10413415427021,1.85629799036563,2.00148000021012,2.83907846350861,4.28220629939167,4.07753744390572,4.24849524204936,3.13549421592915,1.56728361193695,0,NA,NA,NA,0.962542407608073,57.4255247738055,2.61834491835441,NA
"Carpodacus_vinaceus",NA,9.70222779472192,5.68272251773995,8.0417532735294,2.45100509811232,2.16332302566054,1.93152141160321,2.11625551480255,2.95491027903374,4.23410650459726,3.98898404656427,4.06388535473739,3.09557760852371,2.03195217217638,0,NA,NA,NA,1.04829385956971,63.581232236245,2.85277972078059,NA
"Carpodacus_waltoni",NA,9.38126388381777,6.2908834666634,8.01124632117592,2.41591377830105,2.05412373369555,1.79175946922805,1.91692261218206,2.89591193827178,4.26267987704132,4.05352256770185,4.11903717481247,3.29583686600433,1.7337500162065,0,NA,NA,NA,1.12078929088383,67.4092873969451,3.06727421969874,NA
"Carpodectes_antoniae",16.158,3.09104245335832,3.62744943421198,4.91500409183405,3.03495298670727,2.40694510831829,1.84054963339749,1.91692261218206,3.16124671203156,4.87060664949255,4.65205377188694,4.27944004589878,4.58496747867057,1.44283070727892,5,NA,NA,NA,1.16398529162658,105.886661013398,3.20267145631273,20
"Carpodectes_hopkei",10.18979592,7.03262426102801,4.61229103356224,6.89060201993164,3.09557760852371,2.54944517092557,1.96009478404727,1.91692261218206,3.18221184049661,5.01263329675893,4.81137101657199,4.52396013056255,4.62497281328427,1.64529093853649,0,NA,NA,NA,1.13394796020425,102.222172597941,3.10790218562726,17
