"underscores","PRIMARY_COM_NAME","SPECIES_CODE","TAXON_ORDER","iucn.ordinal","max.acad","trend","bl.range.size","range.size","median.abund","hti","mig.distance","ebird.mig.dist","edge.score","sp.dist","gen.field","morph.field","conservation.status","vulnerability.factors","uniqueness","bpi.score"
"Crypturellus_boucardi","Slaty-breasted Tinamou","slbtin1",110,0.68859342984775,0.528944256358274,0.504074562692981,0.356343505469157,0.530106860751617,0.773426445071482,0.878245260065379,0.549952486417788,0.655349829469202,0.351050871118636,0.462518263269701,0.992344187551482,0.113936297182617,0.58645417685148,0.78228037121643,0.467598771980756,1.83633332004867
"Crypturellus_kerriae","Choco Tinamou","chotin1",113,0.7923956198985,0.528944256358274,0.503018355726792,0.606149166527385,0.523372863381076,0.76445113145053,0.837022159849119,0.353732405956217,0.60144718530434,0.367859941997448,0.470855456528244,0.989072593665202,0.122572061990612,0.624353576581782,0.61541763087013,0.475414172283798,1.71518537973571
"Crypturellus_variegatus","Variegated Tinamou","vartin1",114,0.27338466964475,0.36208062793949,0.503528320557518,0.182929075517298,0.411157256220459,0.73299671308013,0.859553741559265,0.672511244892689,0.732872836069657,0.34612536786181,0.450099846785837,0.984250215046698,0.111479108983396,0.275054932701668,0.792753501812019,0.460453307822714,1.5282617423364
"Crypturellus_cinnamomeus","Thicket Tinamou","thitin1",115,0.27338466964475,0.440786880298562,0.497578538011054,0.307883387571682,0.471556947330092,0.750034648745959,0.714900761488918,0.585522278899449,0.610768738009198,0.328432042989235,0.468334012413225,0.999014741504883,0.102916976732334,0.369795541790485,0.677124605738348,0.462180621132503,1.50910076866134
"Crypturellus_brevirostris","Rusty Tinamou","rustin1",126,0.27338466964475,0.364522035209846,0.493679094054015,0.301293129662974,0.42206451024031,0.72819583250745,0.772336747218255,0.581711453770174,0.672730564417891,0.326786376543587,0.433343878721328,0.980609927551135,0.10214119093155,0.273918513762364,0.529720537890714,0.447882971564849,1.25152202321793
"Crypturellus_bartletti","Bartlett's Tinamou","bartin2",127,0.27338466964475,0.368581697767202,0.501916010180666,0.259175449640717,0.418960754475586,0.733151118535407,0.885205249681859,0.60958831868017,0.699473108623258,0.337015544130136,0.458582757426452,0.975379040637439,0.107019655914952,0.275431139813379,0.794942225357118,0.456878014105019,1.52725137927552
"Crypturellus_parvirostris","Small-billed Tinamou","smbtin1",128,0.27338466964475,0.34128955215705,0.487803574835702,0.168524417252668,0.400314915328336,0.731564529560544,0.346344197931708,0.68098329750716,0.642585257338031,0.305647064144387,0.456821624440112,0.984838883531971,0.0924762622457405,0.270965535039818,0.491359718575212,0.447089521382825,1.20941477499785
"Crypturellus_casiquiare","Barred Tinamou","bartin1",129,0.27338466964475,0.389990758952545,0.501351473902206,0.444040239056359,0.43269772130282,0.732484298406158,0.811833298220282,0.481402222636981,0.634127417950059,0.367242387296902,0.48972996484721,0.998124746955984,0.122247809975149,0.277325927241098,0.550759791341504,0.482326477621489,1.31041219620409
"Crypturellus_tataupa","Tataupa Tinamou","tattin1",130,0.27338466964475,0.339855297320641,0.482953156938548,0.186762899166889,0.404207780934947,0.724958566008749,0.479346919727257,0.672819074510731,0.675346787315718,0.279982562024121,0.399703716396148,0.988362117895154,0.0814597505095005,0.27016292983482,0.574043579762624,0.423964953202453,1.2681714627999
"Rhynchotus_rufescens","Red-winged Tinamou","rewtin1",136,0.27338466964475,0.283376884160378,0.464374279487487,0.175802889592606,0.353399080369552,0.635317879986588,0.557009450653205,0.678874562178217,0.7085297665397,0.365202391943923,0.47032286528965,0.98468678800358,0.12118052658282,0.262390479362937,0.623132380314768,0.473117106895181,1.35863996657289
"Rhynchotus_maculicollis","Huayco Tinamou","huatin1",140,0.27338466964475,0.311251642698195,0.465232088485666,0.423321053106256,0.35783459605748,0.629936944940282,0.39187114031992,0.515665604864496,0.699061471331376,0.39389849167751,0.413860081913343,0.99297730981104,0.136747364086129,0.265077674217579,0.544917653901001,0.472115713945213,1.28211104206379
"Nothoprocta_taczanowskii","Taczanowski's Tinamou","tactin1",141,0.68859342984775,0.333862775148959,0.460080045997161,0.541502231859147,0.380521856798634,0.636648380443745,0.474960996750258,0.432323953616991,0.636226157884611,0.370339348624021,0.409477257206608,0.994630955956772,0.123879347410794,0.649059049794438,0.615173961275786,0.462085622353799,1.72631863342402
"Nothoprocta_ornata","Ornate Tinamou","orntin1",142,0.27338466964475,0.303083584513233,0.464549696007746,0.303225400674838,0.352747659634352,0.649492879052846,0.454152284516875,0.585480637950381,0.673885280653027,0.314340248019893,0.448892843877814,0.993986604118847,0.0963841762715007,0.264230674922393,0.561265312196263,0.450629593111877,1.27612558023053
"Nothoprocta_perdicaria","Chilean Tinamou","chitin1",146,0.27338466964475,0.323278660678989,0.469109265265921,0.411284878042772,0.361688763871348,0.660627768867252,0.559409570783836,0.512802819378691,0.65614912667895,0.294869588002102,0.464695928368354,1,0.0877569379277918,0.266721865396222,0.613847624340604,0.449020576525714,1.32959006626254
"Nothoprocta_cinerascens","Brushland Tinamou","brutin1",149,0.27338466964475,0.302294243590223,0.465192322357927,0.269216678710222,0.35300793856505,0.646245524090846,0.487553059428951,0.598788789671098,0.657876181390095,0.294907320514695,0.419474744141439,0.986442425146282,0.0877732222722477,0.264246763975273,0.569572679675263,0.433977940546198,1.26779738419673
"Nothoprocta_pentlandii","Andean Tinamou","andtin1",152,0.27338466964475,0.300711769589682,0.464351564339564,0.315365910365676,0.351590396750477,0.645301329084122,0.434348602721529,0.62739812881812,0.721289895515913,0.296644881484895,0.404763366683692,0.990619086868964,0.0885249061379781,0.263984728611829,0.576266218409994,0.431917052998004,1.27216800001983
"Nothoprocta_curvirostris","Curve-billed Tinamou","cubtin1",161,0.27338466964475,0.32707246900194,0.469768037623239,0.474218648738449,0.360401777802167,0.65261639604558,0.519672163196917,0.488761893262977,0.703277495900909,0.322723973402561,0.416313980987144,0.99835253231774,0.100240811870705,0.26716251793677,0.658604085966028,0.446538138592429,1.37230474249523
"Nothura_boraquira","White-bellied Nothura","whbnot1",165,0.27338466964475,0.257096923979802,0.453733662176061,0.26940297843618,0.289932311770213,0.614714392477922,0.355815524007742,0.60921038060445,0.69806517660803,0.291783090465134,0.441225043349235,0.989592959693492,0.086430487211619,0.258498032103242,0.516373456483066,0.439212178041987,1.21408366662829
"Nothura_minor","Lesser Nothura","lesnot1",166,0.68859342984775,0.281857503392412,0.432786383079618,0.639966405896033,0.307224254716714,0.609295113244856,0.607421207763995,0.587672498006353,0.745626825823332,0.236840153672319,0.425174335270275,0.923556419349615,0.0645764623629657,0.640494208341562,0.744106045030707,0.398513194199865,1.78311344757213
"Nothura_darwinii","Darwin's Nothura","darnot1",167,0.27338466964475,0.208577423312848,0.436214377171434,0.273689159518807,0.227519060620402,0.579331401564646,0.444896215851659,0.605238373403385,0.779001480408841,0.240547075802302,0.41099619549487,0.966346317393902,0.0659511869517395,0.251605446191173,0.59173750371677,0.407143928145189,1.25048687805313
"Nothura_maculosa","Spotted Nothura","sponot1",173,0.27338466964475,0.228692102104423,0.423023871698416,0.423545501178918,0.245303967669102,0.559242341041074,0.588293527692228,0.47622501922441,0.602251875473823,0.287894675042933,0.430646912166725,0.989320284522066,0.0847750539954482,0.359934490714915,0.533376836719998,0.435012605294267,1.32832393272918
"Taoniscus_nanus","Dwarf Tinamou","dwatin1",185,0.89619780994925,0.268000336027544,0.436244566541129,0.298025134482498,0.301874616088176,0.614160887096719,0.504744098430751,0.575378408394033,0.689113622324554,0.292303483510432,0.399337979488034,0.980396680268147,0.0866533573347854,0.83100024739811,0.625605793210596,0.426317315132024,1.88292335574073
"Eudromia_elegans","Elegant Crested-Tinamou","elctin1",186,0.27338466964475,0.32639770286372,0.479926852532278,0.250052820415444,0.368713994711842,0.665742519286369,0.596310789958181,0.613949593249259,0.674631381857644,0.303233639157212,0.397341142237797,0.985567035921987,0.0914074955985542,0.268504523051857,0.632597021043239,0.431147837928222,1.33224938202332
"Eudromia_formosa","Quebracho Crested-Tinamou","quctin1",197,0.27338466964475,0.335359381282792,0.471322720477503,0.362734934067808,0.38775999104603,0.665657595905273,0.6578381624501,0.522508663881364,0.657372143513962,0.346693555777634,0.435916883011533,0.988951771935882,0.111760897638211,0.268141040271223,0.619163251184565,0.458242323844122,1.34554661529991
"Tinamotis_pentlandii","Puna Tinamou","puntin1",200,0.27338466964475,0.34247327748869,0.481448880656703,0.315261135454454,0.385795214379548,0.673863745702659,0.794007859964889,0.571056784137181,0.654547852303766,0.345813757266036,0.43496612867653,0.993049679987352,0.111324751323957,0.270196247686853,0.730457842587718,0.458711397146123,1.45936548742069
"Tinamotis_ingoufi","Patagonian Tinamou","pattin1",201,0.27338466964475,0.34001053677184,0.487865389589787,0.323280309373629,0.373664728105176,0.673906097124206,0.688536428322615,0.542152392766894,0.685089651145427,0.336887108238656,0.469959242060482,0.974418727160357,0.106957564152434,0.270856219531855,0.634193390512799,0.459497363753001,1.36454697379766
"Casuarius_casuarius","Southern Cassowary","soucas1",204,0.27338466964475,0.507491669383603,0.507808373541458,0.348188494664023,0.577131780632065,0.603506812538575,0.614147814574155,0.586067041039803,0.77317035517035,0.593539614613661,0.629174635319882,0.999846906712348,0.285872476639266,0.28904598934037,0.691547474622977,0.618367506472651,1.598960970436
"Casuarius_bennetti","Dwarf Cassowary","dwacas1",205,0.27338466964475,0.517908647686254,0.503799380096673,0.347782227706583,0.589427878624312,0.608064930583561,0.632850148178953,0.577540427603115,0.715404094325524,0.623048854684554,0.648517549022801,1,0.315548394990259,0.289451765518126,0.539524109313589,0.638522079910156,1.46749795474187
"Casuarius_unappendiculatus","Northern Cassowary","norcas1",206,0.27338466964475,0.513798777481324,0.508448176581952,0.395896016051301,0.586197710577534,0.596763177474371,0.655402494932213,0.541069862968022,0.733476628693296,0.573823447589159,0.623853217609969,0.999628697912819,0.267321714505879,0.289715617456604,0.683523594016938,0.607146238477788,1.58038544995133
"Dromaius_novaehollandiae","Emu","emu1",207,0.27338466964475,0.474891480381997,0.496362314822982,0.191013050141436,0.610890687450953,0.587017299212768,0.84742757408313,0.723513310303418,0.675999219794499,0.615446777508803,0.745289906031251,0.999997951165494,0.307675985314668,0.284459809838667,0.772164333474565,0.659346410516082,1.71597055382931
"Apteryx_australis","Southern Brown Kiwi","sobkiw1",213,0.68859342984775,0.94449919860584,0.479627711896795,0.557786234772809,0.907738028748995,0.55841084490903,0.747722381575768,0.394464485724254,0.566155629361103,1,0.998960372617523,0.999323167097208,1,0.708030408782761,0.590391149345493,1,2.29842155812825
"Apteryx_rowi","Okarito Brown Kiwi","okbkiw1",216,0.68859342984775,0.931823189938937,0.484689679319608,0.557786234772809,0.901007363676248,0.549653984774381,0.767202399271546,0.394464485724254,0.620740378531238,0.998284603600091,1,0.999998344531552,0.995048612263115,0.707562011095866,0.626299982453371,0.998731525768051,2.33259351931729
"Apteryx_mantelli","North Island Brown Kiwi","nibkiw1",217,0.68859342984775,0.906241595240945,0.467397797013944,0.481797628874848,0.905179504596779,0.564704897610404,0.812719785539808,0.466159671891092,0.593064036042517,0.999234272381569,0.987630606543674,0.999877634003143,0.997786941486453,0.702814558182045,0.610057645175079,0.996476822365439,2.30934902572256
"Apteryx_owenii","Little Spotted Kiwi","liskiw1",218,0.7923956198985,1,0.47461032568477,0.879624807641948,1,0.580380508605296,0.928196704588448,0.319932547971587,0.779818609211879,0.991395587425572,0.985477503983862,0.997221945651158,0.975393125524296,0.808103701820032,0.822793021587542,0.987500820474395,2.61839754388197
"Apteryx_haastii","Great Spotted Kiwi","grskiw1",220,0.68859342984775,0.897269214774377,0.463981195906907,0.569416653818283,0.919824168961238,0.545643969916226,0.784674363023751,0.379196269680395,0.542140121431353,0.98605055456774,0.983192534869382,1,0.960392615901733,0.701515510453904,0.575357158135777,0.98241551441185,2.25928818300153
"Anhima_cornuta","Horned Screamer","horscr1",223,0.27338466964475,0.338901204967543,0.565936051195993,0.137923260545121,0.359870765474956,0.571305186962092,0.620187500728572,0.70595795500287,0.71415522061453,0.505337100023234,0.436812855596101,0.811735856678329,0.210038406668209,0.281545173407655,0.655056417794446,0.478888700829885,1.41549029203199
"Chauna_torquata","Southern Screamer","souscr1",224,0.27338466964475,0.358969677104807,0.568940574806053,0.198874523919311,0.376125280645409,0.5630466391513,0.608997105112041,0.653440508779974,0.583515494543112,0.496256655465996,0.442365270616172,0.801624382053459,0.2032075622519,0.283809754069657,0.599799556818277,0.473645118816949,1.35725442970488
"Chauna_chavaria","Northern Screamer","norscr1",225,0.27338466964475,0.372854552416313,0.568598572150662,0.439303449164702,0.382323437105436,0.553636574619848,0.394282820491037,0.483184796092393,0.56809108551453,0.481981265366304,0.431980876377743,0.806228556664006,0.192801509379052,0.285041956058207,0.491743410195727,0.465842211822749,1.24262757807668
"Anseranas_semipalmata","Magpie Goose","maggoo1",227,0.27338466964475,0.337480941862723,0.564430851417842,0.379861652301067,0.359225910238311,0.540785630688485,0.131481425699241,0.768517919628501,0.686947142056703,0.456391336581808,0.456398466065901,0.791023954847908,0.175122102983671,0.281206244311613,0.43036954358688,0.457118508389654,1.16869429628815
"Dendrocygna_guttata","Spotted Whistling-Duck","spwduc1",229,0.27338466964475,0.242551765146323,0.581166842399173,0.294343953350236,0.257699902726067,0.664645359745917,0.355132745683947,0.639976318461181,0.771802763742163,0.36687296624988,0.463853287293113,0.792700176923946,0.122054100643819,0.274771936341034,0.687134444163403,0.422933259324209,1.38483963982865
"Dendrocygna_eytoni","Plumed Whistling-Duck","plwduc1",230,0.27338466964475,0.237745169838436,0.591997335814591,0.185838745487846,0.26028305040648,0.672949459709571,0.323491036149761,0.675599169461755,0.662919682933978,0.370241617533901,0.438764982415132,0.779023041527074,0.123827652222168,0.275826039887386,0.484740308727904,0.414320499153663,1.17488684776895
"Dendrocygna_viduata","White-faced Whistling-Duck","wfwduc1",231,0.27338466964475,0.2190032121017,0.582369893895512,0.0789760239256702,0.24179347402389,0.651388258603036,0.259039379727048,0.773224697647809,0.773400806177731,0.383462195801958,0.417559596021134,0.786142437135935,0.130946015077812,0.272768254914417,0.492149145207544,0.415922223608798,1.18083962373076
"Dendrocygna_autumnalis","Black-bellied Whistling-Duck","bbwduc",233,0.27338466964475,0.176314752119425,0.47859358544658,0.147190891597224,0.224813237898096,0.418100352671414,0.378202294732915,0.714148129710064,0.758125485882932,0.406803748082563,0.442215522816649,0.798009665021205,0.144150806416428,0.315986170220728,0.455024676810254,0.434639340491969,1.20565018752295
"Dendrocygna_arborea","West Indian Whistling-Duck","wiwduc1",236,0.7923956198985,0.234475773327191,0.497217952158939,0.429236474069004,0.270177673447061,0.471157710054785,0.372618941470523,0.552230980170056,0.64685799479563,0.427643064431482,0.456878661306572,0.800936266444258,0.156663714455774,0.740686456409786,0.60851408534325,0.44768837904113,1.79688892079417
"Dendrocygna_bicolor","Fulvous Whistling-Duck","fuwduc",238,0.27338466964475,0.220393440149281,0.62720242163966,0.102292351866086,0.230932198081508,0.76247096455032,0.262931951239358,0.779279554806669,0.847782813475577,0.37680124539749,0.439968294548832,0.763125020559821,0.127327817602904,0.41849862409145,0.547483870054287,0.413133242379693,1.37911573652543
"Dendrocygna_arcuata","Wandering Whistling-Duck","wawduc1",241,0.27338466964475,0.231334698486444,0.565536049554553,0.186863398553022,0.256707698974344,0.607887985698602,0.28705871936865,0.722618651075134,0.751335296119742,0.381157364793478,0.461118765262735,0.787860693778818,0.129686676657629,0.271577758665107,0.504649239417053,0.426607282557139,1.2028342806393
"Dendrocygna_javanica","Lesser Whistling-Duck","lewduc1",247,0.27338466964475,0.239542260853469,0.607333930828762,0.162147165817689,0.254058642290156,0.722809537686862,0.300243235781312,0.693798284343906,0.67574016898416,0.375621805587863,0.447610379534019,0.794907348779779,0.126693900963416,0.278111513078295,0.478149739828192,0.422767502389415,1.1790287552959
"Thalassornis_leuconotus","White-backed Duck","whbduc1",251,0.27338466964475,0.243286022865403,0.56694813587621,0.142250895122542,0.269428988198227,0.576875606840827,0.297732631555717,0.711314203441058,0.784328868797062,0.39569664509397,0.513487135003974,0.770220576178055,0.137763528865234,0.272874242051768,0.515180055250034,0.441296333050603,1.22935063035241
"Anser_indicus","Bar-headed Goose","bahgoo",254,0.27338466964475,0.29102644982144,0.477940081080667,0.217571413249464,0.341261204411259,0.388377774317215,0.165536941902559,0.823438828703737,0.78721277230194,0.409584236838983,0.48131814138358,0.685263926407075,0.145779945851583,0.264970486358282,0.468693991164777,0.416904835815731,1.15056931333879
"Anser_canagicus","Emperor Goose","empgoo",255,0.27338466964475,0.484865568328418,0.438930455417523,0.340897060921411,0.572349129849155,0.473012463858831,0.686761115690431,0.747514876763881,0.72090086156792,0.340330613672337,0.460195518384665,0.583473091303409,0.108629780108845,0.398815162406991,0.619837236957114,0.358164077831772,1.37681647719588
"Anser_caerulescens","Snow Goose","snogoo",256,0.27338466964475,0.264472128179137,0.415955540587538,0.249009597693613,0.272293288865487,0.152784510739137,0.648422097780993,0.849869749807715,0.78592162275641,0.396415361513483,0.428802471177551,0.648664396818414,0.138171068029464,0.31375935927506,0.4915097546739,0.388755207137388,1.19402432108635
"Anser_rossii","Ross's Goose","rosgoo",260,0.27338466964475,0.352629504238849,0.417874337276481,0.339485181363207,0.398416666019761,0.435229786643873,0.764356569639719,0.683235581114535,0.783110096944807,0.40496008840477,0.430865912978351,0.651054715476402,0.143077292188095,0.300950735871239,0.56668892534992,0.393341588402687,1.26098124962385
"Anser_anser","Graylag Goose","gragoo",263,0.27338466964475,0.259863351458771,0.480370518371756,0.0972024468958723,0.309707598322012,0.375591812864141,0.324854333084947,0.664550225388199,0.714147598643769,0.427061256366953,0.443321392937801,0.689563764116623,0.156304737040181,0.262434786870575,0.485696094559861,0.41544600750557,1.16357688893601
"Anser_cygnoides","Swan Goose","swagoo1",268,0.89619780994925,0.283900618845709,0.49200430729326,0.214060509484551,0.332167329130693,0.391035743244154,0.605430154920126,0.790376905586616,0.754828058608199,0.389616529941766,0.492477045906264,0.628360826081668,0.134347318136331,0.840172729861356,0.678755843477585,0.397143879106406,1.91607245244535
"Anser_albifrons","Greater White-fronted Goose","gwfgoo",271,0.27338466964475,0.220393440149281,0.502893126273507,0.116206825725842,0.27485783284726,0.387713162866302,0.304978898819329,0.872072332574701,0.809551963823921,0.418226904241543,0.44220642495147,0.658776276991694,0.150922597099498,0.346905166272731,0.45630214910843,0.40363240887782,1.20683972425898
"Anser_erythropus","Lesser White-fronted Goose","lwfgoo",282,0.68859342984775,0.231994707483075,0.501552265397357,0.167482372757191,0.280293096833109,0.396643260594191,0.335334002097405,0.792335283429835,0.863314176278413,0.408439376939275,0.444909306776338,0.650458050002777,0.145107670793328,0.645404452204793,0.740676804709201,0.398197363765046,1.78427862067904
"Anser_fabalis","Taiga Bean-Goose","taibeg1",284,0.27338466964475,0.232780816993049,0.496761345799341,0.0848642313471758,0.285946349244989,0.372237693831188,0.231827255376017,0.856298194180898,0.819799863741763,0.409373269431327,0.448340872353437,0.64199680700296,0.145655907192138,0.262204756419136,0.501211228982176,0.397288641492904,1.16070462689422
"Anser_serrirostris","Tundra Bean-Goose","tunbeg1",288,0.187409083593367,0.215029507990844,0.49513399263747,0.0848642313471758,0.273625062482544,0.382187588876618,0.133311113691202,0.856298194180898,0.835392031443474,0.418935910909434,0.458200663815424,0.661670258491338,0.151349824776965,0.323871640663331,0.456336405022576,0.408761772949411,1.18896981863532
